rec_id,business_name,category,cuisine_type,city_metro,neighborhood,country,address,jacks_verdict,sentiment,platform,source_title,source_url,timestamp,publish_date,score_0_10,praise_strength,repeat,best_of_language,superlatives,dishes_called_out,must_order,price_mentioned,price_tier,city_cat_key,covered,notes
JDR-0016,Maguroya Kurogin,Street Food,Tuna/Toro,Tokyo,Tsukiji,Japan,,"""That's the best food we've had in Japan""",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,05:54,2025-11-13,9,High,No,Yes,the best food we've had in Japan; the best soy sauce I've ever had,Three types of fresh tuna with sweet soy sauce,Toro with the sweet soy sauce,,$$,Tokyo|Street Food|Tuna/Toro,Yes,Most popular tuna spot in market
JDR-0023,7-Eleven Japan,Shop,Convenience Store Food,Tokyo,,Japan,,"""the best egg salad I've ever had""; incredible",Positive,YouTube (long-form),Trying the famous 7/11 in Japan!,https://www.youtube.com/watch?v=SReEuQohuLI,00:00,2025-12-11,9,High,No,Yes,the best egg salad I've ever had; one of the greatest convenience stores on Earth,Egg salad sandwich; choco monaka; custard cream puff; onigiri,Egg salad sandwich,$35,$,Tokyo|Shop|Convenience Store Food,Yes,$35 fed a family of six; bagged octopus the one miss
JDR-0126,Izumo Ikebukuro,Restaurant,Japanese (unagi),Tokyo,Ikebukuro,Japan,,Supposedly the best unagi bowl in the city; the warm unagi melts in your mouth and may be the best bite of food he had in Tokyo.,Positive,YouTube (Short),Trying the best unagi bowl in Tokyo          📍Izumo Ikebukuro,https://www.youtube.com/watch?v=5PkOJJ7gBa0,,2025-11-09,9,High,No,Yes,supposedly the best unagi bowl in the city; best bite of food I've had in Tokyo so far,Unagi (eel) bowl over heaping rice; Sapporo beers,Unagi bowl,,$$,Tokyo|Restaurant|Japanese (unagi),Yes,"Eel cooked over custom Japanese charcoal grill, painted with sauce. Neighborhood Ikebukuro from location tag."
JDR-0252,Benizuru,Cafe,Japanese/Pancakes,Tokyo,,Japan,,Jiggly pancakes like biting into air; salted caramel absolutely incredible.,Positive,YouTube (Short),Trying the most famous pancakes in Tokyo 📍Benizuru #tokyo #pancake,https://www.youtube.com/watch?v=BpzOGRTXG-g,,2025-12-08,9,High,Yes,Yes,most famous pancakes in all of Tokyo,eggs benedict pancake; banana chocolate fudge pancake; salted caramel pancake,salted caramel pancake,,,Tokyo|Cafe|Japanese/Pancakes,Yes,"14-person pancake counter, six griddles, made to order."
JDR-0331,The Front Room,Cafe,Breakfast / French Toast,Tokyo,,Japan,,Legitimately think that's the best French toast I've ever had,Positive,YouTube (Short),"Trying the most famous French toast in Japan📍The Front Room, Tokyo #breakfast #japan #tokyo",https://www.youtube.com/watch?v=UFsq91lmbGc,,2025-10-26,9,High,Yes,Yes,most viral French toast in Japan,Japanese milk bread French toast,French toast,,,Tokyo|Cafe|Breakfast / French Toast,Yes,"Milk bread soaked in sweet cream, grilled, crisped in cast iron"
JDR-0001,Benitsuru,Restaurant,Pancakes,Tokyo,,Japan,,"Omakase-style pancake bar; good, worth waking at 5am and prepaying",Positive,YouTube (long-form),"I Tried All The Best Food In Tokyo, Japan! | Part 1",https://www.youtube.com/watch?v=US9Y9q5aTP4,00:00,2025-11-26,8,Medium,Yes,No,,Fluffy pancakes; salted caramel; chocolate fudge; honey,,,$$,Tokyo|Restaurant|Pancakes,Yes,"Reservation-only; wake 5am, line 7am, prepay. Compared to omakase sushi bar for pancakes"
JDR-0003,JB's TOKYO,Restaurant,Burgers,Tokyo,,Japan,,"""A good burger""; big fan; airy homemade bun, juicy smashed patty",Positive,YouTube (long-form),"I Tried All The Best Food In Tokyo, Japan! | Part 1",https://www.youtube.com/watch?v=US9Y9q5aTP4,04:13,2025-11-26,8,Medium,No,No,,Smash burger with homemade bun,,,$$,Tokyo|Restaurant|Burgers,Yes,Bakery/burger joint in a mall; homemade buns
JDR-0005,Iroriya (Higashiginzaten),Restaurant,Grilled meats/Seafood,Tokyo,Ginza,Japan,,"""This might be my favorite spot in Tokyo""",Positive,YouTube (long-form),"I Tried All The Best Food In Tokyo, Japan! | Part 1",https://www.youtube.com/watch?v=US9Y9q5aTP4,07:44,2025-11-26,8,High,No,Yes,This might be my favorite spot in Tokyo,Overflowing salmon roe (ikura) bowl; grilled meats,Salmon roe bowl,,$$,Tokyo|Restaurant|Grilled meats/Seafood,Yes,First restaurant Jack ever ate at in Tokyo; Oktoberfest-in-Japan vibe
JDR-0010,Hachigou,Restaurant,Ramen,Tokyo,,Japan,,"Best ramen in Tokyo; warm and delicious, big fan",Positive,YouTube (long-form),"The Best Food in Tokyo, Japan (Pt. 2)",https://www.youtube.com/watch?v=wBEQl6eQg4E,07:32,2026-01-09,8,High,Yes,Yes,the best ramen in Tokyo,"Ramen with foie gras, chashu pork, egg",The ramen (only item),,$$,Tokyo|Restaurant|Ramen,Yes,6-seat Michelin-starred noodle bar; serves one thing; broth started 4am
JDR-0011,Menchirashi,Restaurant,Carbonara Udon,Tokyo,,Japan,,"""like a really high-end mac and cheese with bacon""",Positive,YouTube (long-form),"The Best Food in Tokyo, Japan (Pt. 2)",https://www.youtube.com/watch?v=wBEQl6eQg4E,10:31,2026-01-09,8,Medium,Yes,No,,Carbonara udon; parmesan and thick-cut bacon,Carbonara udon,,$$,Tokyo|Restaurant|Carbonara Udon,Yes,Chef rolls and cuts udon; one continuous noodle
JDR-0017,Kitsuneya,Street Food,Beef Organ Stew,Tokyo,Tsukiji,Japan,,"""Definitely don't sleep on the stewed organ meat. It's legit.""",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,07:47,2025-11-13,8,Medium,No,No,,Beef organ stew over rice with raw egg,Beef organ stew over rice with egg,$6,$,Tokyo|Street Food|Beef Organ Stew,Yes,2-seat counter; same pot boiling 17 years; $6
JDR-0018,Soul of Tsukiji (Crab),Street Food,Seafood/Crab,Tokyo,Tsukiji,Japan,,"""That was insane""; king crab tender like butter, good value",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,10:11,2025-11-13,8,Medium,No,No,,King crab legs,King crab legs,$40,$$,Tokyo|Street Food|Seafood/Crab,Yes,"$40 king crab, good value; cooked in front of you"
JDR-0019,Oyster/Scallop Stall (Tsukiji),Street Food,Seafood/Scallops,Tokyo,Tsukiji,Japan,,"""That's so good. Money."" torched scallops",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,11:09,2025-11-13,8,Medium,No,No,,Torched sea scallops with butter and soy,Torched scallops,,$$,Tokyo|Street Food|Seafood/Scallops,Yes,Listed as 'Oyster Stall' in description
JDR-0020,Maruni Tokyo Tsukiji (Matcha),Cafe,Matcha,Tokyo,Tsukiji,Japan,,"""They do it right""; unsweetened matcha, killer",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,12:24,2025-11-13,8,Medium,No,No,,Iced/hot unsweetened matcha with mochi,Hot unsweetened matcha with mochi,,$,Tokyo|Cafe|Matcha,Yes,Only stall with un-pre-sweetened matcha
JDR-0021,Tsukiji Yamacho (Tamagoyaki),Street Food,Tamagoyaki,Tokyo,Tsukiji,Japan,,"""that's incredible""; warm, sweet, thick, fluffy - huge fan",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,15:16,2025-11-13,8,Medium,No,No,,Tamagoyaki (sweet Japanese omelette),Tamagoyaki,,$,Tokyo|Street Food|Tamagoyaki,Yes,Traditional test of a sushi chef's technique
JDR-0080,Age 3,Bakery / Sandwich Shop,Japanese,Tokyo,Ginza,Japan,,"Viral deep-fried milk bread cream sandwich, not too sweet with fresh butter-like cream and a nice crunch, just $1. Egg salad sandwich probably his second best ever, though still team 7-Eleven.",Positive,YouTube (Short),"Trying the viral cream sandwich in Tokyo Japan 📍Age 3, Ginza #japan #tokyo",https://www.youtube.com/watch?v=OB6jsu6fRoI,,2026-03-26,8,High,Yes,No,viral; second best egg salad I've ever had,cream sandwich; egg salad sandwich,cream sandwich,$1 cream sandwich,$,Tokyo|Bakery / Sandwich Shop|Japanese,Yes,"Prefers 7-Eleven egg salad for softer bread, but rates this second best egg salad ever."
JDR-0084,Menchirashi,Restaurant,Japanese / Udon,Tokyo,,Japan,,"Viral carbonara udon with fresh house-made noodles tastes like high-end mac and cheese with bacon, but the bukkake noodles with wagyu are even better. People should come for the bukkake noodles instead.",Positive,YouTube (Short),"Trying the viral carbonara udon noodles in Japan 📍 Menchirashi, Tokyo",https://www.youtube.com/watch?v=BbanCPkXpYI,,2025-11-10,8,High,Yes,No,viral carbonara udon,carbonara udon; bukkake noodles with wagyu beef,bukkake noodles with wagyu,,,Tokyo|Restaurant|Japanese / Udon,Yes,House-makes udon noodles in a window; prefers the bukkake noodles over the viral carbonara.
JDR-0169,American Diner,Restaurant,American / Burgers,Tokyo,,Japan,,Shocked with how much I'm enjoying this; the flavor is really unique.,Positive,YouTube (Short),"Trying the viral sizzling burger in Japan 📍American Diner, Tokyo #burger #japan",https://www.youtube.com/watch?v=oxXdj38Cmdw,,2025-11-06,8,Medium,No,No,,sizzling three-cheese bechamel cheeseburger; laced patties on Japanese milk bun,viral sizzling cheeseburger,,,Tokyo|Restaurant|American / Burgers,Yes,Burger layered on sizzling three-cheese sauce; laced patties.
JDR-0205,Ginza Hachigou,Restaurant,Ramen,Tokyo,Ginza,Japan,,This is pretty delicious; not usually a ramen guy but this was great,Positive,YouTube (Short),"Trying what people say is the best ramen in Tokyo📍 Ginza Hachigou, Tokyo",https://www.youtube.com/watch?v=ljTPxLjZP5k,,2026-03-04,8,Medium,Yes,Yes,what people say is the best ramen in Tokyo,bowl of ramen (single item),ramen,,,Tokyo|Restaurant|Ramen,Yes,"Six seats, reservations only; owner arrives 4am, broth cooks 2 days; serves one item"
JDR-0253,Age.3,Street Food,Japanese/Bakery,Tokyo,Ginza,Japan,,Insanely delicious; creme brulee sandwich like a glass of sugar.,Positive,YouTube (Short),"Trying the viral Japanese cream sandwiches in Tokyo! 📍 @age.3_ginza, #japanesemilkbread #tokyo",https://www.youtube.com/watch?v=fEJu9mMnRDM,,2025-10-30,8,High,Yes,No,viral Japanese stuffed cream sandwiches,deep-fried milk bread cream sandwich; creme brulee sandwich; egg salad sandwich,creme brulee sandwich,$1 sandwich,$,Tokyo|Street Food|Japanese/Bakery,Yes,7-Eleven still wins his egg salad ranking; this is second best egg salad ever.
JDR-0293,,Street Food,Japanese soul food (stewed beef organs),Tokyo,Tsukiji Market,Japan,,I understand the hype around Japanese soul food; so comforting,Positive,YouTube (Short),"Trying Japanese soul food for the first time! 📍Tsukiji Market, Tokyo",https://www.youtube.com/watch?v=VzLDN0zQiXA,,2025-10-29,8,Medium,No,No,legendary street food; cooked in the same pot for 17 years,stewed beef organs with raw egg,beef organs with raw egg on top,$6 per bowl,$,Tokyo|Street Food|Japanese soul food (stewed beef organs),Yes,Tsukiji Market Tokyo; specific vendor name not stated. $6 bowl called a phenomenal deal
JDR-0007,BUTTER,Restaurant,Pancakes,Tokyo,,Japan,,"Fresh house-made butter, thin crispy pancakes; positive",Positive,YouTube (long-form),"The Best Food in Tokyo, Japan (Pt. 2)",https://www.youtube.com/watch?v=wBEQl6eQg4E,02:07,2026-01-09,7,Medium,Yes,No,,Pancakes with a full stick of house-made salted butter,,,$$,Tokyo|Restaurant|Pancakes,Yes,Same mall as The Front Room; pour a whole stick of butter on top
JDR-0022,Prawn cracker stall (unnamed),Street Food,Prawn Cracker,Tokyo,Tsukiji,Japan,,"""the weirdest thing I've eaten... but I'm a fan""",Positive,YouTube (long-form),Inside Tokyo's Legendary Fish Market!,https://www.youtube.com/watch?v=9DHsXtUXAeA,13:43,2025-11-13,7,Medium,No,No,,Whole prawn pressed inside a rice cracker,Smashed prawn cracker,,$,Tokyo|Street Food|Prawn Cracker,Yes,Not named in description; from transcript
JDR-0207,Butter,Cafe,Pancakes / Breakfast,Tokyo,,Japan,,Most absurd thing I've ever seen; the butter holds down the fort,Mixed,YouTube (Short),"Trying the famous Butter Pancakes in Japan!📍Butter, Tokyo  #pancakes #butter #tokyo #japan",https://www.youtube.com/watch?v=7CFCKfKBu98,,2025-11-05,7,Medium,Yes,No,famous butter pancakes; most absurd thing I've ever seen,butter pancakes served with a stick of butter,butter pancakes,,,Tokyo|Cafe|Pancakes / Breakfast,Yes,"Pancakes served with a whole stick of high-quality butter, no syrup; pancakes could use syrup"
JDR-0357,,Restaurant,Mexican-Mediterranean Fusion,Tulum,,Mexico,,Far and away the best lamb chop I've ever had,Positive,YouTube (Short),These lamb chops were crazy #tulum #foodreels #food,https://www.youtube.com/watch?v=UP9NOMBoHIw,,2023-01-04,9,High,No,Yes,"best lamb chop I've ever had, beating Greece at their own game","lamb chop, red tuna",lamb chop,,,Tulum|Restaurant|Mexican-Mediterranean Fusion,Yes,Chef Louise; no clear business name stated in transcript
JDR-0319,,Restaurant,Fine dining / grill,Tulum,,Mexico,,The only dinner experience in the world that might actually kill you,Positive,YouTube (Short),I almost caught on fire #tulum #food #mexico,https://www.youtube.com/watch?v=os4NCHTEuaU,,2023-01-06,8,Medium,No,No,only dinner experience in the world that might actually kill you,salt-crusted sea bass; short ribs; signature ribeye with bone marrow,salt sea bass; ribeye with bone marrow,,,Tulum|Restaurant|Fine dining / grill,Yes,"Tulum, Mexico; open-air kitchen with reclining charcoal grill. Venue name not stated (transcript garbled 'meze')"
JDR-0317,Nationals Park,Activity,Stadium food,"Washington, D.C.",,United States,,"Shocked by the quality; honey butter chicken sandwich, jerk ribs, crab cake unreal",Positive,YouTube (Short),Introducing Stadium Bites: we’re searching for the nations best stadium food 📍Nationals Park,https://www.youtube.com/watch?v=hEQkLM1z5iI,,2023-04-30,8,Medium,No,No,searching for the nation's best stadium food,honey butter chicken sandwich; jerk ribs; Maryland crab cake,honey butter chicken sandwich,,,"Washington, D.C.|Activity|Stadium food",Yes,Stadium Bites series debut at Nationals Park
JDR-0256,,Restaurant,Southern/Fried Chicken,,,USA,,Easily some of the best fried chicken I've ever had in my life.,Positive,YouTube (Short),Trying what people say is the best fried chicken in the country! #friedchicken #southernfood,https://www.youtube.com/watch?v=-uUhAV2bm6k,,2025-07-03,10,High,No,Yes,best fried chicken in the country,fried chicken,fried chicken,,,|Restaurant|Southern/Fried Chicken,Yes,"North Carolina; run by a man named Bernard. Venue name not stated; kept as row per real identifiable subject (chef named, chicken 24-hr seasoned)."
JDR-0242,,Sandwich Shop,Porchetta sandwiches,,,USA,,Hands down the best sandwich in America; like going to heaven for lunch,Positive,YouTube (Short),This sandwich will ascend you to heaven #food #sandwich #foodreels,https://www.youtube.com/watch?v=qROr7Lq8UIU,,2023-01-31,9,High,No,Yes,best sandwich in America,slow-cooked crispy porchetta sandwich,porchetta sandwich,,,|Sandwich Shop|Porchetta sandwiches,Yes,Venue name not stated; line down the street; rotisserie-cooked porchetta with crispy skin
JDR-0245,Birdie's Hot Chicken,Restaurant,Hot chicken,,,USA,,The best sauce in the game; better than Raising Cane's,Positive,YouTube (Short),Birdies Hot Chicken may take the thrown for THE best sauce,https://www.youtube.com/watch?v=bNyRYYxPG20,,2022-08-16,9,High,No,Yes,the best sauce in the game; may take the throne for THE best sauce,"chicken sandwich, tenders, Oreo milkshake",chicken sandwich with the sauce,,,|Restaurant|Hot chicken,Yes,Sauce better than Raising Cane's; sponsored (code Jack's Dining Room for 15% off); fresh to order
JDR-0311,Destelli,Deli,Caribbean,,,,,An insane experience with so many levels going on,Positive,YouTube (Short),Trying the viral Caribbean Macpaddy Sandwich #food #caribbeanfood #oxtail #blackownedbusiness,https://www.youtube.com/watch?v=u5qHIdcQwDA,,2024-03-04,9,High,No,No,viral Caribbean Mac Patty sandwich,"Mac Patty sandwich (beef patty, mac and cheese, oxtail, Guyanese butter bread)",Caribbean Mac Patty sandwich,,,|Deli|Caribbean,Yes,Black-owned; over $1M in Mac patties a year. Location not stated in transcript
JDR-0313,Antico Vinaio,Sandwich Shop,Italian,,,,,It doesn't get much better than this,Positive,YouTube (Short),Charcuterie board is next level 📍Antico Vinaio #italianfood #charcuterie #foodie,https://www.youtube.com/watch?v=aniitqJbmd8,,2023-10-18,9,High,Yes,No,so famous for the Tuscan schiacciata bread,charcuterie board; imported prosciutto; truffle honey; balsamic glaze,"schiacciata bread with prosciutto, truffle honey",,,|Sandwich Shop|Italian,Yes,Famous Italian sandwich shop now doing charcuterie; everything imported from Italy
